CustomerId,CreditScore,Credit_Score_Rating,Geography,Gender,Age_Group,Tenure,Balance,Balance_Group,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Salary_Group,Exited
15682021,471,Poor,Germany,Male,21-30,6,104592.55,High Balance,2,1,0,131736.23,High Salary,0
15612931,722,Good,Spain,Female,41-50,4,132088.59,High Balance,1,1,1,128262.14,High Salary,0
15676707,577,Poor,Spain,Female,31-40,4,0,Zero Balance,2,1,0,91366.42,Medium Salary,0
15601383,744,Very Good,Spain,Male,41-50,5,120654.68,High Balance,1,1,0,82290.81,Medium Salary,0
15662662,573,Poor,France,Female,21-30,6,0,Zero Balance,2,1,0,66190.21,Medium Salary,0
15752694,653,Fair,France,Female,31-40,4,83772.95,Medium Balance,1,0,1,23920.65,Low Salary,0
15590683,660,Fair,France,Female,31-40,6,172325.67,Very High Balance,1,0,1,45438.38,Low Salary,0
15773591,787,Very Good,France,Male,41-50,7,117685.31,High Balance,2,1,1,93360.35,Medium Salary,0
15723620,617,Fair,France,Male,41-50,7,0,Zero Balance,2,0,1,14496.67,Low Salary,0
15671779,567,Poor,France,Male,31-40,5,0,Zero Balance,2,0,0,168521.72,Very High salary,0
15672966,682,Good,Spain,Female,60+,9,0,Zero Balance,2,1,1,103318.44,High Salary,0
15624667,684,Good,France,Male,31-40,6,135871.5,High Balance,1,1,1,87219.41,Medium Salary,0
15812888,447,Poor,France,Male,41-50,3,0,Zero Balance,4,1,1,197490.39,Very High salary,1
15724154,625,Fair,Germany,Female,41-50,4,128504.76,High Balance,1,1,0,126812.63,High Salary,1
15749540,585,Fair,France,Male,31-40,7,0,Zero Balance,2,1,0,94283.09,Medium Salary,0
15621063,516,Poor,France,Female,41-50,8,56228.25,Medium Balance,1,1,0,46857.52,Low Salary,0
15661626,732,Good,Germany,Female,41-50,6,98792.4,Medium Balance,1,1,0,81491.7,Medium Salary,1
15698703,628,Fair,Germany,Male,31-40,5,181768.32,Very High Balance,2,1,1,129107.97,High Salary,0
15801431,682,Good,Spain,Female,41-50,9,101198.01,High Balance,1,1,1,49732.9,Low Salary,0
15649451,746,Very Good,France,Male,21-30,9,0,Zero Balance,2,0,1,88728.47,Medium Salary,0
15626156,655,Fair,France,Female,51-60,3,0,Zero Balance,2,1,1,86981.45,Medium Salary,0
15606158,644,Fair,France,Female,31-40,9,0,Zero Balance,1,1,0,3740.93,Low Salary,0
15589496,778,Very Good,France,Male,31-40,5,139064.06,High Balance,2,0,0,67949.32,Medium Salary,0
15730345,617,Fair,France,Female,31-40,2,104508.1,High Balance,1,1,1,147636.46,High Salary,0
15572038,660,Fair,Germany,Male,31-40,9,113948.58,High Balance,1,1,0,188891.96,Very High salary,1
15643439,537,Poor,France,Male,41-50,10,0,Zero Balance,2,0,1,25482.62,Low Salary,0
15604158,554,Poor,France,Female,31-40,10,0,Zero Balance,2,1,1,18391.93,Low Salary,0
15657396,806,Excellent,France,Male,31-40,9,0,Zero Balance,2,0,1,140168.36,High Salary,0
15709478,611,Fair,Germany,Male,31-40,1,117524.72,High Balance,2,0,1,161064.29,Very High salary,0
15628824,665,Fair,France,Female,31-40,5,160389.82,Very High Balance,1,0,1,183542.08,Very High salary,0
15814519,648,Fair,France,Female,31-40,7,0,Zero Balance,2,1,0,194238.92,Very High salary,0
15636520,692,Good,France,Male,21-30,1,125547.53,High Balance,1,0,0,7900.46,Low Salary,0
15794414,507,Poor,Spain,Male,41-50,6,92783.68,Medium Balance,1,1,1,51424.29,Medium Salary,0
15643671,696,Good,Germany,Male,41-50,5,97036.22,Medium Balance,2,1,0,152450.84,Very High salary,1
15700650,681,Good,France,Male,31-40,3,0,Zero Balance,2,0,0,55816.2,Medium Salary,0
15680224,687,Good,France,Female,21-30,6,0,Zero Balance,2,1,1,32909.13,Low Salary,0
15784286,641,Fair,Spain,Male,31-40,5,102145.13,High Balance,1,1,1,100637.07,High Salary,0
15693996,507,Poor,France,Female,31-40,1,113452.66,High Balance,1,0,0,142911.99,High Salary,0
15764343,688,Good,Spain,Female,41-50,8,155681.72,Very High Balance,1,1,0,26287.21,Low Salary,0
15704168,535,Poor,Germany,Male,31-40,8,127475.24,High Balance,1,0,0,60775.76,Medium Salary,1
15680197,701,Good,France,Male,41-50,10,0,Zero Balance,2,1,1,146257.77,High Salary,0
15633729,488,Poor,France,Male,41-50,10,112751.13,High Balance,1,1,1,28332,Low Salary,0
15577683,539,Poor,France,Female,21-30,4,0,Zero Balance,2,1,1,100919.19,High Salary,0
15800746,674,Good,France,Male,41-50,7,144889.18,High Balance,1,1,1,102591.9,High Salary,1
15788686,538,Poor,Spain,Male,31-40,8,0,Zero Balance,2,1,1,25554.4,Low Salary,0
15742798,829,Excellent,France,Female,21-30,7,150126.44,Very High Balance,1,1,0,152107.93,Very High salary,1
15596647,768,Very Good,France,Male,51-60,8,69712.74,Medium Balance,1,1,1,69381.05,Medium Salary,0
15756070,585,Fair,Spain,Female,41-50,4,0,Zero Balance,2,0,1,101728.46,High Salary,0
15775116,581,Fair,France,Male,31-40,3,0,Zero Balance,2,0,0,89040.61,Medium Salary,0
15575428,682,Good,Germany,Female,31-40,2,117438.92,High Balance,2,1,1,16910.98,Low Salary,0
15654074,653,Fair,France,Male,31-40,8,119315.75,High Balance,1,1,0,150468.35,Very High salary,0
15695872,712,Good,France,Female,21-30,1,89571.59,Medium Balance,1,1,1,177613.19,Very High salary,0
15568885,620,Fair,Germany,Female,31-40,8,102251.57,High Balance,1,1,0,120672.09,High Salary,0
15725036,709,Good,France,Male,41-50,9,118546.71,High Balance,1,0,1,77142.85,Medium Salary,0
15632665,832,Excellent,France,Male,60+,2,0,Zero Balance,1,0,1,127804.66,High Salary,1
15571476,635,Fair,Spain,Male,31-40,0,103257.14,High Balance,1,0,0,158344.63,Very High salary,0
15776850,749,Very Good,Spain,Female,41-50,1,124209.02,High Balance,1,1,1,167179.48,Very High salary,0
15623649,629,Fair,Spain,Male,31-40,3,0,Zero Balance,2,1,1,15404.64,Low Salary,0
15751131,836,Excellent,Spain,Female,41-50,7,150302.84,Very High Balance,1,1,1,156036.19,Very High salary,0
15688128,542,Poor,Spain,Male,31-40,8,108653.93,High Balance,1,0,1,144725.14,High Salary,0
15678412,645,Fair,France,Female,41-50,8,85325.93,Medium Balance,1,0,0,22558.74,Low Salary,0
15770291,844,Excellent,France,Female,21-30,8,0,Zero Balance,2,0,0,147342.03,High Salary,0
15583392,747,Very Good,Germany,Male,31-40,9,135776.36,High Balance,3,1,0,85470.45,Medium Salary,1
15690731,645,Fair,France,Male,31-40,6,131411.24,High Balance,1,1,1,194656.11,Very High salary,0
15697948,752,Very Good,Spain,Female,31-40,3,0,Zero Balance,2,1,1,48505.1,Low Salary,0
15608328,760,Very Good,Spain,Female,41-50,6,0,Zero Balance,2,0,0,101491.23,High Salary,0
15766378,714,Good,Germany,Female,41-50,9,106431.97,High Balance,2,1,1,164117.69,Very High salary,0
15600813,717,Good,France,Male,41-50,9,90305.76,Medium Balance,1,1,1,124626.57,High Salary,0
15706217,645,Fair,Germany,Male,21-30,7,117466.03,High Balance,2,1,1,34490.06,Low Salary,0
15601417,681,Good,France,Male,31-40,3,148884.47,High Balance,2,1,1,90967.37,Medium Salary,0
15610972,681,Good,Germany,Female,41-50,4,91115.76,Medium Balance,2,0,0,24208.84,Low Salary,1
15674620,679,Good,Germany,Female,31-40,8,77373.87,Medium Balance,2,0,1,174873.09,Very High salary,0
15785350,528,Poor,Spain,Male,21-30,7,104744.89,High Balance,1,1,0,170262.97,Very High salary,0
15749119,710,Good,France,Female,31-40,3,0,Zero Balance,2,1,1,112289.06,High Salary,0
15756535,733,Good,Germany,Male,31-40,5,91538.51,Medium Balance,1,1,1,93783,Medium Salary,0
15700965,724,Good,France,Female,31-40,6,0,Zero Balance,2,1,1,150026.79,Very High salary,0
15791851,726,Good,France,Female,31-40,0,185734.75,Very High Balance,1,1,1,102036.82,High Salary,0
15717156,520,Poor,France,Male,21-30,3,143396.54,High Balance,2,1,1,898.51,Low Salary,0
15740846,556,Poor,France,Male,31-40,5,125909.85,High Balance,1,1,1,95124.4,Medium Salary,0
15573284,579,Poor,France,Female,41-50,2,0,Zero Balance,2,0,0,11514.39,Low Salary,0
15729083,674,Good,France,Male,31-40,2,154525.7,Very High Balance,1,0,1,27468.72,Low Salary,0
15611612,570,Poor,France,Female,21-30,0,0,Zero Balance,1,1,0,37092.43,Low Salary,0
15694381,631,Fair,France,Male,51-60,8,100654.8,High Balance,1,1,0,171587.9,Very High salary,0
15651737,623,Fair,Spain,Male,41-50,1,83325.77,Medium Balance,1,0,1,80828.78,Medium Salary,0
15663168,665,Fair,France,Male,31-40,8,110934.54,High Balance,1,1,0,169287.99,Very High salary,0
15643426,523,Poor,Spain,Female,31-40,8,113680.54,High Balance,1,0,0,13197.44,Low Salary,0
15618245,706,Good,Germany,Male,31-40,1,117020.08,High Balance,2,1,0,54439.53,Medium Salary,0
15717527,619,Fair,France,Female,41-50,9,145359.99,High Balance,1,1,0,38186.85,Low Salary,0
15793478,593,Fair,Germany,Female,31-40,8,151391.68,Very High Balance,1,1,0,27274.6,Low Salary,1
15642248,608,Fair,Spain,Male,60+,8,123935.35,High Balance,1,1,1,65758.19,Medium Salary,0
15640377,526,Poor,France,Female,31-40,0,0,Zero Balance,2,1,0,97767.63,Medium Salary,0
15723950,684,Good,Spain,Male,31-40,2,70291.02,Medium Balance,1,1,1,115468.84,High Salary,1
15590327,604,Fair,Germany,Female,41-50,10,166031.45,Very High Balance,1,1,0,98293.14,Medium Salary,0
15706199,636,Fair,Germany,Male,31-40,6,96643.32,Medium Balance,1,0,0,182059.28,Very High salary,0
15671514,669,Fair,Spain,Female,31-40,8,0,Zero Balance,2,0,1,128538.05,High Salary,0
15727041,624,Fair,France,Male,60+,7,0,Zero Balance,2,1,1,108841.83,High Salary,0
15738063,631,Fair,France,Male,21-30,2,0,Zero Balance,2,1,1,18581.84,Low Salary,0
15711733,753,Very Good,France,Male,41-50,4,0,Zero Balance,2,0,1,146821.42,High Salary,0
15652320,588,Fair,France,Male,31-40,5,0,Zero Balance,2,0,0,100727.68,High Salary,0
15634180,729,Good,Germany,Male,21-30,4,97268.1,Medium Balance,2,1,0,39356.38,Low Salary,0
15694566,602,Fair,France,Female,41-50,10,0,Zero Balance,2,0,0,169921.11,Very High salary,1
15726103,689,Good,Germany,Female,51-60,1,76296.81,Medium Balance,1,1,0,42364.75,Low Salary,1
15646351,486,Poor,Spain,Male,21-30,7,0,Zero Balance,2,1,0,28823.04,Low Salary,0
15730044,809,Excellent,Germany,Female,41-50,6,64497.94,Medium Balance,3,0,1,182436.81,Very High salary,1
15795186,562,Poor,France,Male,31-40,5,0,Zero Balance,1,1,0,115700.2,High Salary,0
15784890,763,Very Good,Spain,Female,31-40,8,0,Zero Balance,2,1,0,16725.53,Low Salary,0
15694125,669,Fair,France,Male,51-60,5,0,Zero Balance,2,1,1,56875.76,Medium Salary,0
15565891,709,Good,France,Male,31-40,8,0,Zero Balance,2,1,0,56214.09,Medium Salary,0
15674254,554,Poor,Spain,Female,41-50,4,0,Zero Balance,2,1,1,193412.05,Very High salary,0
15775206,699,Good,France,Male,31-40,10,0,Zero Balance,2,0,0,83263.04,Medium Salary,0
15797627,732,Good,Spain,Male,51-60,0,134249.7,High Balance,1,0,1,13404.4,Low Salary,0
15649853,625,Fair,France,Female,41-50,3,0,Zero Balance,1,1,1,184474.15,Very High salary,1
15610379,599,Fair,France,Male,21-30,9,105443.68,High Balance,1,1,1,121124.53,High Salary,0
15659800,584,Fair,Spain,Female,41-50,1,0,Zero Balance,1,0,1,152567.75,Very High salary,1
15716236,499,Poor,France,Male,31-40,10,0,Zero Balance,2,1,0,10722.54,Low Salary,0
15672053,526,Poor,Spain,Male,31-40,2,0,Zero Balance,2,0,0,58010.98,Medium Salary,0
15663933,625,Fair,Germany,Female,31-40,5,86147.46,Medium Balance,2,1,0,163440.8,Very High salary,1
15814236,537,Poor,Spain,Female,31-40,1,96939.06,Medium Balance,1,1,1,102606.92,High Salary,0
15583597,696,Good,Spain,Male,41-50,1,106758.6,High Balance,1,1,1,80591.18,Medium Salary,0
15607395,679,Good,France,Female,31-40,9,112528.65,High Balance,2,1,0,177362.45,Very High salary,0
15694556,684,Good,France,Male,51-60,2,116563.58,High Balance,1,1,0,120257.7,High Salary,1
15744109,850,Excellent,France,Male,31-40,4,0,Zero Balance,1,1,1,180622.02,Very High salary,0
15800688,495,Poor,Spain,Female,41-50,7,0,Zero Balance,2,0,0,130404.53,High Salary,0
15810878,537,Poor,Spain,Female,31-40,6,141786.78,High Balance,1,0,1,147797.54,High Salary,0
15587835,850,Excellent,France,Male,41-50,3,136416.82,High Balance,1,0,1,57844.26,Medium Salary,0
15763515,513,Poor,France,Male,21-30,5,0,Zero Balance,2,1,0,162523.66,Very High salary,0
15725882,618,Fair,Germany,Female,31-40,1,133245.52,High Balance,2,1,1,54495.82,Medium Salary,0
15788022,802,Excellent,Germany,Female,41-50,4,90757.64,Medium Balance,2,0,1,169183.66,Very High salary,0
15663917,547,Poor,France,Male,41-50,1,92350.36,Medium Balance,1,0,1,80262.91,Medium Salary,0
15656865,613,Fair,Germany,Male,60+,9,78778.49,Medium Balance,1,0,1,8751.59,Low Salary,0
15667971,592,Fair,Germany,Female,31-40,6,102143.93,High Balance,2,1,1,102628.98,High Salary,0
15800366,546,Poor,France,Male,21-30,5,0,Zero Balance,1,1,1,94823.95,Medium Salary,0
15717231,721,Good,Germany,Male,31-40,4,98459.6,Medium Balance,1,0,0,90821.66,Medium Salary,0
15643188,671,Good,Germany,Female,41-50,7,114603.76,High Balance,2,1,0,153194.32,Very High salary,1
15671351,624,Fair,Spain,Male,31-40,2,0,Zero Balance,2,1,0,87310.59,Medium Salary,0
15573628,751,Very Good,Germany,Female,51-60,7,148074.79,High Balance,1,1,0,146411.41,High Salary,1
15698953,636,Fair,Spain,Male,31-40,1,0,Zero Balance,3,1,1,74048.1,Medium Salary,1
15753888,607,Fair,Spain,Female,60+,8,108004.64,High Balance,1,1,1,23386.77,Low Salary,1
15737961,509,Poor,Germany,Female,21-30,0,107712.57,High Balance,2,1,1,92898.17,Medium Salary,0
15801701,653,Fair,Spain,Male,31-40,9,0,Zero Balance,2,1,1,45956.05,Low Salary,0
15684419,709,Good,Spain,Female,31-40,8,0,Zero Balance,3,1,0,71738.56,Medium Salary,0
15794266,559,Poor,France,Male,31-40,9,145303.52,High Balance,1,1,0,103560.98,High Salary,0
15810711,684,Good,Germany,Male,31-40,4,138476.41,High Balance,2,1,1,52367.29,Medium Salary,0
15771270,635,Fair,France,Female,21-30,8,127471.56,High Balance,1,1,1,152916.05,Very High salary,1
15607786,709,Good,France,Male,21-30,6,156551.63,Very High Balance,1,0,1,4410.77,Low Salary,0
15624519,656,Fair,Germany,Female,41-50,9,97092.87,Medium Balance,1,1,0,74771.22,Medium Salary,1
15799910,793,Very Good,France,Male,31-40,2,0,Zero Balance,2,1,0,193817.63,Very High salary,1
15602479,609,Fair,Spain,Male,31-40,5,129312.79,High Balance,1,1,1,26793.82,Low Salary,0
15617419,618,Fair,Germany,Female,21-30,10,100315.1,High Balance,2,1,1,32526.64,Low Salary,0
15657603,850,Excellent,France,Female,31-40,6,81684.97,Medium Balance,1,1,0,824,Low Salary,0
15570379,669,Fair,Spain,Male,51-60,3,88827.53,Medium Balance,1,0,0,85250.77,Medium Salary,1
15772996,594,Fair,Germany,Male,31-40,0,152092.44,Very High Balance,2,1,1,83508.93,Medium Salary,0
15729574,616,Fair,Spain,Male,60+,4,0,Zero Balance,2,1,1,173599.38,Very High salary,0
15737267,676,Good,France,Female,41-50,1,0,Zero Balance,1,1,0,79342.31,Medium Salary,1
15799128,608,Fair,Spain,Female,31-40,9,102406.76,High Balance,1,0,1,57600.66,Medium Salary,0
15813327,710,Good,France,Male,21-30,4,109130.96,High Balance,2,1,1,56191.99,Medium Salary,0
15711921,695,Good,France,Male,21-30,5,0,Zero Balance,2,1,1,6770.44,Low Salary,0
15654300,530,Poor,Germany,Male,31-40,9,75242.28,Medium Balance,1,0,1,101694.67,High Salary,0
15569945,509,Poor,Spain,Male,21-30,1,0,Zero Balance,2,1,0,69113.14,Medium Salary,0
15569666,517,Poor,France,Female,41-50,4,0,Zero Balance,1,0,0,172674.36,Very High salary,1
15681887,758,Very Good,Germany,Male,31-40,0,129142.54,High Balance,2,1,1,26606.28,Low Salary,0
15608873,665,Fair,France,Male,51-60,2,0,Zero Balance,1,0,0,53353.36,Medium Salary,0
15762091,631,Fair,Germany,Female,21-30,6,139129.92,High Balance,1,1,1,63747.51,Medium Salary,0
15722053,576,Poor,Spain,Male,31-40,3,0,Zero Balance,2,0,1,190112.05,Very High salary,0
15782100,544,Poor,Spain,Male,21-30,3,66483.32,Medium Balance,1,0,1,110317.39,High Salary,0
15765300,596,Fair,Germany,Male,31-40,5,62389.03,Medium Balance,3,1,0,148623.43,High Salary,1
15743570,481,Poor,France,Female,31-40,5,0,Zero Balance,2,1,1,125253.46,High Salary,0
15608541,498,Poor,France,Male,41-50,1,91857.66,Medium Balance,1,1,0,101954.78,High Salary,1
15750671,512,Poor,Spain,Male,31-40,6,0,Zero Balance,2,1,0,168462.26,Very High salary,0
15813659,594,Fair,France,Female,51-60,7,0,Zero Balance,1,1,0,26215.85,Low Salary,1
15757867,570,Poor,France,Female,21-30,10,176173.52,Very High Balance,1,1,0,97045.32,Medium Salary,1
15652914,721,Good,Spain,Male,31-40,7,0,Zero Balance,1,0,1,53534.8,Medium Salary,0
15723818,453,Poor,France,Female,31-40,4,131834.76,High Balance,2,1,0,8949.2,Low Salary,0
15713819,562,Poor,France,Male,41-50,3,92347.96,Medium Balance,1,1,1,163116.75,Very High salary,0
15656484,682,Good,France,Male,31-40,4,0,Zero Balance,2,1,1,140745.91,High Salary,0
15778515,748,Very Good,France,Male,31-40,3,95297.11,Medium Balance,1,0,0,171515.84,Very High salary,0
15803840,729,Good,France,Female,31-40,9,0,Zero Balance,2,0,0,150803.44,Very High salary,0
15735339,663,Fair,France,Male,31-40,4,0,Zero Balance,1,1,0,76884.05,Medium Salary,0
15600392,735,Good,France,Female,51-60,8,123845.36,High Balance,2,0,1,170454.93,Very High salary,1
15625740,627,Fair,Germany,Male,60+,3,143426.34,High Balance,2,1,1,143104.3,High Salary,0
15663817,713,Good,France,Male,41-50,5,0,Zero Balance,1,1,1,55701.62,Medium Salary,0
15734461,562,Poor,Germany,Male,31-40,2,112708.2,High Balance,1,0,1,186370.3,Very High salary,0
15780142,632,Fair,France,Male,41-50,2,100013.51,High Balance,1,1,0,24275.32,Low Salary,0
15709920,479,Poor,France,Female,31-40,2,208165.53,Very High Balance,1,0,0,50774.81,Medium Salary,1
15684248,658,Fair,Spain,Male,21-30,7,0,Zero Balance,2,0,1,154279.87,Very High salary,0
15643158,598,Fair,France,Female,31-40,9,0,Zero Balance,1,1,0,68462.59,Medium Salary,1
15693902,597,Fair,France,Male,0-20,2,0,Zero Balance,2,1,1,91036.74,Medium Salary,0
15578307,512,Poor,France,Female,31-40,6,121685.31,High Balance,2,1,1,83681.97,Medium Salary,0
15585379,704,Good,France,Male,31-40,2,111525.02,High Balance,1,1,0,199484.96,Very High salary,0
15758510,474,Poor,France,Male,21-30,6,0,Zero Balance,2,0,0,152491.22,Very High salary,0
15692918,604,Fair,Germany,Male,31-40,10,113546.3,High Balance,1,1,1,134875.37,High Salary,0
15705301,683,Good,France,Male,41-50,6,95696.52,Medium Balance,2,1,1,184366.14,Very High salary,0
15718231,537,Poor,France,Male,21-30,0,88963.31,Medium Balance,2,1,1,189839.93,Very High salary,0
15567991,794,Very Good,Spain,Male,31-40,0,144880.34,High Balance,2,0,1,175643.44,Very High salary,0
15772650,732,Good,France,Male,51-60,9,136576.02,High Balance,1,0,1,3268.17,Low Salary,1
15574795,495,Poor,France,Female,31-40,2,63093.01,Medium Balance,1,1,1,47089.72,Low Salary,0
15706036,552,Poor,Germany,Male,31-40,10,132271.12,High Balance,2,1,1,46562.02,Low Salary,0
15723856,602,Fair,France,Female,21-30,3,88814.4,Medium Balance,2,1,1,62487.97,Medium Salary,0
15812920,607,Fair,Germany,Male,31-40,5,90594.55,Medium Balance,1,0,1,181598.25,Very High salary,0
15691287,675,Good,Germany,Female,31-40,0,141816.25,High Balance,1,1,0,64815.05,Medium Salary,1
15804797,443,Poor,France,Female,51-60,3,138547.97,High Balance,1,1,1,70196.23,Medium Salary,1
15708650,727,Good,France,Female,31-40,2,52192.08,Medium Balance,2,0,1,160383.47,Very High salary,0
15712777,482,Poor,France,Male,31-40,4,124976.19,High Balance,1,1,0,35848.12,Low Salary,0
15786469,686,Good,France,Female,31-40,1,0,Zero Balance,2,1,0,87278.48,Medium Salary,0
15669219,588,Fair,Germany,Male,31-40,3,104356.38,High Balance,1,1,0,94498.82,Medium Salary,0
15641004,605,Fair,Spain,Female,41-50,10,150315.92,Very High Balance,1,0,1,133486.36,High Salary,0
15648067,583,Fair,France,Male,31-40,1,129299.28,High Balance,2,1,0,73107.6,Medium Salary,0
15704014,738,Good,Germany,Male,31-40,7,140950.92,High Balance,2,1,0,195333.98,Very High salary,0
15645136,744,Very Good,Spain,Male,21-30,1,128065.12,High Balance,1,1,0,121525.48,High Salary,0
15709604,781,Very Good,France,Male,21-30,2,107433.48,High Balance,1,1,0,173843.21,Very High salary,0
15713637,699,Good,France,Male,31-40,2,117468.67,High Balance,1,1,0,185227.42,Very High salary,0
15793901,639,Fair,France,Female,21-30,2,0,Zero Balance,2,0,0,125244.18,High Salary,0
15569759,583,Fair,France,Female,21-30,4,0,Zero Balance,3,1,0,163113.41,Very High salary,0
15712930,587,Fair,France,Male,41-50,1,0,Zero Balance,1,0,0,123006.91,High Salary,0
15586504,694,Good,France,Male,31-40,9,0,Zero Balance,2,1,0,40463.03,Low Salary,0
15677317,570,Poor,France,Female,21-30,4,153040.03,Very High Balance,1,1,1,131363.57,High Salary,1
15664270,692,Good,Germany,Male,41-50,6,142084.04,High Balance,4,1,0,188305.85,Very High salary,1
15731519,511,Poor,France,Female,21-30,5,0,Zero Balance,2,1,0,143994.86,High Salary,0
15745623,788,Very Good,France,Male,31-40,4,112079.58,High Balance,1,0,0,89368.59,Medium Salary,0
